episode,episode_return,episode_length,env_steps,items_collected_total,fraction_items_collected,unique_cells_visited,coverage_fraction,mean_pairwise_dist,success,agent0_items,agent1_items,agent2_items,agent3_items,agent0_dist,agent1_dist,agent2_dist,agent3_dist,freq_up,freq_down,freq_left,freq_right,freq_stay
2210,3.5599999999999996,11,219884,4,1.0,30,0.3,9.0,1,0,0,0,0,9.0,12.0,16.0,16.0,8,4,12,11,9
2211,3.4799999999999995,13,219936,4,1.0,33,0.33,8.5,1,0,0,0,0,17.0,16.0,16.0,18.0,7,15,11,9,10
2212,3.2799999999999994,18,220008,4,1.0,38,0.38,7.166666666666667,1,0,0,0,0,23.0,24.0,18.0,17.0,8,25,14,10,15
2213,3.4399999999999995,14,220064,4,1.0,35,0.35,8.0,1,0,0,0,0,23.0,13.0,13.0,16.0,11,12,17,7,9
2214,3.7199999999999998,7,220092,4,1.0,18,0.18,7.333333333333333,1,0,0,0,0,7.0,4.0,11.0,10.0,7,5,5,3,8
2215,3.5599999999999996,11,220136,4,1.0,33,0.33,8.166666666666666,1,0,0,0,0,15.0,9.0,10.0,17.0,6,10,15,6,7
2216,3.3199999999999994,17,220204,4,1.0,29,0.29,5.5,1,0,0,0,0,25.0,22.0,20.0,19.0,1,13,29,12,13
2217,3.6799999999999997,8,220236,4,1.0,20,0.2,8.5,1,0,0,0,0,16.0,12.0,9.0,17.0,5,12,3,7,5
2218,3.5999999999999996,10,220276,4,1.0,25,0.25,6.333333333333333,1,0,0,0,0,14.0,17.0,9.0,15.0,7,12,8,8,5
2219,2.3599999999999985,41,220440,4,1.0,50,0.5,6.0,1,0,0,0,0,37.0,34.0,39.0,28.0,25,54,30,26,29
2220,3.4799999999999995,13,220492,4,1.0,32,0.32,8.333333333333334,1,0,0,0,0,16.0,18.0,24.0,20.0,7,11,18,8,8
2221,3.5199999999999996,12,220540,4,1.0,28,0.28,4.166666666666667,1,0,0,0,0,16.0,15.0,13.0,25.0,9,12,8,14,5
2222,1.2799999999999978,68,220812,4,1.0,70,0.7,6.166666666666667,1,0,0,0,0,68.0,64.0,39.0,55.0,51,81,49,43,48
2223,2.879999999999999,28,220924,4,1.0,44,0.44,8.833333333333334,1,0,0,0,0,19.0,20.0,32.0,27.0,23,19,26,22,22
2224,3.7199999999999998,7,220952,4,1.0,18,0.18,7.0,1,0,0,0,0,16.0,15.0,13.0,11.0,3,9,4,7,5
2225,3.4799999999999995,13,221004,4,1.0,29,0.29,9.166666666666666,1,0,0,0,0,7.0,18.0,13.0,13.0,9,8,13,9,13
2226,3.5999999999999996,10,221044,4,1.0,22,0.22,6.666666666666667,1,0,0,0,0,12.0,15.0,9.0,19.0,11,5,6,11,7
2227,3.119999999999999,22,221132,4,1.0,45,0.45,9.833333333333334,1,0,0,0,0,17.0,21.0,21.0,26.0,22,22,10,20,14
2228,3.4799999999999995,13,221184,4,1.0,26,0.26,6.666666666666667,1,0,0,0,0,9.0,24.0,22.0,12.0,11,9,13,7,12
2229,3.8,5,221204,4,1.0,13,0.13,7.333333333333333,1,0,0,0,0,11.0,10.0,6.0,9.0,6,3,3,2,6
2230,3.3199999999999994,17,221272,4,1.0,32,0.32,6.166666666666667,1,0,0,0,0,19.0,18.0,14.0,20.0,8,19,21,6,14
2231,3.2799999999999994,18,221344,4,1.0,39,0.39,7.666666666666667,1,0,0,0,0,15.0,16.0,19.0,25.0,10,22,10,17,13
2232,3.5599999999999996,11,221388,4,1.0,24,0.24,7.666666666666667,1,0,0,0,0,16.0,12.0,8.0,16.0,9,12,7,7,9
2233,3.5599999999999996,11,221432,4,1.0,29,0.29,6.5,1,0,0,0,0,17.0,12.0,12.0,14.0,15,7,10,5,7
2234,3.4399999999999995,14,221488,4,1.0,32,0.32,7.333333333333333,1,0,0,0,0,15.0,17.0,9.0,14.0,6,16,15,9,10
2235,3.0799999999999996,23,221580,4,1.0,47,0.47,7.333333333333333,1,0,0,0,0,26.0,24.0,26.0,28.0,10,25,15,28,14
2236,3.3999999999999995,15,221640,4,1.0,36,0.36,7.666666666666667,1,0,0,0,0,22.0,16.0,19.0,19.0,9,16,15,13,7
2237,3.3599999999999994,16,221704,4,1.0,30,0.3,9.166666666666666,1,0,0,0,0,25.0,15.0,26.0,15.0,13,14,13,12,12
2238,2.3999999999999986,40,221864,4,1.0,60,0.6,7.833333333333333,1,0,0,0,0,30.0,36.0,36.0,38.0,33,38,29,35,25
2239,3.6799999999999997,8,221896,4,1.0,16,0.16,7.166666666666667,1,0,0,0,0,12.0,11.0,14.0,9.0,6,7,7,3,9
2240,3.6799999999999997,8,221928,4,1.0,19,0.19,10.0,1,0,0,0,0,13.0,7.0,17.0,14.0,5,11,4,7,5
2241,3.76,6,221952,4,1.0,15,0.15,5.5,1,0,0,0,0,8.0,11.0,11.0,13.0,9,4,1,5,5
2242,3.8,5,221972,4,1.0,13,0.13,4.166666666666667,1,0,0,0,0,6.0,6.0,7.0,7.0,2,5,0,7,6
2243,3.8,5,221992,4,1.0,10,0.1,8.833333333333334,1,0,0,0,0,10.0,5.0,8.0,9.0,6,3,6,1,4
2244,2.0799999999999983,48,222184,4,1.0,56,0.56,8.666666666666666,1,0,0,0,0,37.0,44.0,42.0,38.0,33,45,39,40,35
2245,3.3199999999999994,17,222252,4,1.0,39,0.39,10.833333333333334,1,0,0,0,0,17.0,13.0,22.0,27.0,20,16,9,14,9
2246,3.5599999999999996,11,222296,4,1.0,22,0.22,9.0,1,0,0,0,0,19.0,13.0,15.0,18.0,11,13,7,7,6
2247,3.6799999999999997,8,222328,4,1.0,21,0.21,6.833333333333333,1,0,0,0,0,14.0,15.0,17.0,13.0,11,3,6,5,7
2248,3.6399999999999997,9,222364,4,1.0,22,0.22,8.333333333333334,1,0,0,0,0,13.0,13.0,19.0,12.0,5,14,5,6,6
2249,3.119999999999999,22,222452,4,1.0,37,0.37,9.166666666666666,1,0,0,0,0,22.0,21.0,25.0,21.0,25,19,14,20,10
2250,3.76,6,222476,4,1.0,18,0.18,7.333333333333333,1,0,0,0,0,15.0,10.0,10.0,12.0,5,4,4,6,5
2251,3.5199999999999996,12,222524,4,1.0,25,0.25,5.666666666666667,1,0,0,0,0,19.0,9.0,16.0,16.0,7,19,2,13,7
2252,3.76,6,222548,4,1.0,16,0.16,7.166666666666667,1,0,0,0,0,14.0,12.0,12.0,7.0,1,13,4,0,6
2253,2.5599999999999987,36,222692,4,1.0,49,0.49,8.5,1,0,0,0,0,30.0,35.0,41.0,36.0,37,36,27,23,21
2254,3.3999999999999995,15,222752,4,1.0,28,0.28,8.333333333333334,1,0,0,0,0,17.0,15.0,12.0,17.0,14,23,7,8,8
2255,3.1599999999999993,21,222836,4,1.0,49,0.49,8.833333333333334,1,0,0,0,0,23.0,32.0,29.0,23.0,23,23,17,14,7
2256,3.7199999999999998,7,222864,4,1.0,21,0.21,8.666666666666666,1,0,0,0,0,15.0,11.0,9.0,10.0,7,5,7,4,5
2257,3.7199999999999998,7,222892,4,1.0,17,0.17,8.0,1,0,0,0,0,6.0,14.0,8.0,8.0,7,7,3,5,6
2258,3.8,5,222912,4,1.0,16,0.16,6.666666666666667,1,0,0,0,0,19.0,11.0,7.0,9.0,9,0,2,5,4
2259,3.7199999999999998,7,222940,4,1.0,23,0.23,7.333333333333333,1,0,0,0,0,14.0,7.0,12.0,13.0,4,7,10,2,5
2260,3.6799999999999997,8,222972,4,1.0,16,0.16,8.833333333333334,1,0,0,0,0,11.0,16.0,18.0,12.0,11,11,2,4,4
2261,0.3199999999999982,92,223340,4,1.0,66,0.66,9.0,1,0,0,0,0,79.0,85.0,66.0,41.0,70,109,75,63,51
2262,3.5999999999999996,10,223380,4,1.0,25,0.25,5.0,1,0,0,0,0,17.0,12.0,10.0,15.0,14,1,5,8,12
2263,3.4799999999999995,13,223432,4,1.0,31,0.31,9.0,1,0,0,0,0,19.0,11.0,15.0,11.0,14,15,8,9,6
2264,3.5999999999999996,10,223472,4,1.0,28,0.28,7.5,1,0,0,0,0,16.0,12.0,13.0,12.0,8,8,11,6,7
2265,3.5199999999999996,12,223520,4,1.0,20,0.2,6.5,1,0,0,0,0,20.0,11.0,16.0,13.0,5,18,12,5,8
2266,-1.1200000000000032,128,224032,4,1.0,75,0.75,7.833333333333333,1,0,0,0,0,102.0,83.0,46.0,111.0,97,146,107,96,66
2267,3.76,6,224056,4,1.0,16,0.16,4.833333333333333,1,0,0,0,0,3.0,5.0,14.0,4.0,3,5,8,2,6
2268,3.6799999999999997,8,224088,4,1.0,21,0.21,8.833333333333334,1,0,0,0,0,11.0,8.0,7.0,12.0,2,9,8,8,5
2269,3.4399999999999995,14,224144,4,1.0,24,0.24,9.5,1,0,0,0,0,18.0,12.0,10.0,18.0,9,21,9,9,8
2270,2.5199999999999987,37,224292,4,1.0,51,0.51,9.166666666666666,1,0,0,0,0,34.0,39.0,20.0,41.0,27,52,20,26,23
2271,3.76,6,224316,4,1.0,17,0.17,8.5,1,0,0,0,0,12.0,7.0,9.0,10.0,2,8,6,2,6
2272,3.84,4,224332,4,1.0,10,0.1,6.166666666666667,1,0,0,0,0,6.0,7.0,7.0,8.0,2,6,1,3,4
2273,3.119999999999999,22,224420,4,1.0,37,0.37,8.833333333333334,1,0,0,0,0,18.0,21.0,19.0,16.0,13,39,8,14,14
2274,3.3199999999999994,17,224488,4,1.0,33,0.33,7.833333333333333,1,0,0,0,0,9.0,21.0,14.0,24.0,14,19,9,11,15
2275,2.879999999999999,28,224600,4,1.0,45,0.45,6.666666666666667,1,0,0,0,0,30.0,28.0,22.0,25.0,28,28,23,16,17
2276,3.4799999999999995,13,224652,4,1.0,27,0.27,5.833333333333333,1,0,0,0,0,9.0,13.0,16.0,11.0,6,17,9,6,14
2277,3.6799999999999997,8,224684,4,1.0,23,0.23,6.166666666666667,1,0,0,0,0,9.0,9.0,12.0,8.0,2,12,5,7,6
2278,3.76,6,224708,4,1.0,18,0.18,6.333333333333333,1,0,0,0,0,11.0,9.0,13.0,8.0,5,2,8,4,5
2279,3.6399999999999997,9,224744,4,1.0,24,0.24,7.166666666666667,1,0,0,0,0,19.0,14.0,11.0,15.0,7,14,6,4,5
2280,3.4399999999999995,14,224800,4,1.0,32,0.32,8.333333333333334,1,0,0,0,0,14.0,16.0,12.0,15.0,5,19,8,11,13
2281,3.8,5,224820,4,1.0,14,0.14,6.0,1,0,0,0,0,6.0,6.0,17.0,11.0,2,4,7,3,4
2282,3.039999999999999,24,224916,4,1.0,43,0.43,6.166666666666667,1,0,0,0,0,20.0,23.0,25.0,21.0,18,14,24,22,18
2283,3.76,6,224940,4,1.0,17,0.17,8.0,1,0,0,0,0,5.0,10.0,12.0,12.0,5,6,3,5,5
2284,3.6799999999999997,8,224972,4,1.0,25,0.25,6.333333333333333,1,0,0,0,0,19.0,10.0,12.0,5.0,2,7,12,6,5
2285,3.4799999999999995,13,225024,4,1.0,35,0.35,6.333333333333333,1,0,0,0,0,24.0,14.0,17.0,15.0,14,8,11,13,6
2286,3.6399999999999997,9,225060,4,1.0,14,0.14,8.0,1,0,0,0,0,11.0,14.0,18.0,13.0,2,10,10,5,9
2287,2.799999999999999,30,225180,4,1.0,44,0.44,8.166666666666666,1,0,0,0,0,28.0,30.0,6.0,29.0,19,26,32,21,22
2288,3.3599999999999994,16,225244,4,1.0,37,0.37,6.0,1,0,0,0,0,15.0,17.0,17.0,16.0,6,20,7,22,9
2289,3.7199999999999998,7,225272,4,1.0,15,0.15,6.333333333333333,1,0,0,0,0,11.0,10.0,10.0,11.0,6,5,3,8,6
2290,3.2799999999999994,18,225344,4,1.0,31,0.31,8.166666666666666,1,0,0,0,0,22.0,24.0,17.0,20.0,7,16,20,20,9
2291,3.6799999999999997,8,225376,4,1.0,19,0.19,7.833333333333333,1,0,0,0,0,13.0,13.0,10.0,12.0,10,4,7,6,5
2292,2.799999999999999,30,225496,4,1.0,41,0.41,6.166666666666667,1,0,0,0,0,22.0,30.0,29.0,25.0,10,38,19,38,15
2293,3.5599999999999996,11,225540,4,1.0,26,0.26,7.5,1,0,0,0,0,18.0,9.0,13.0,20.0,6,18,3,10,7
2294,3.8,5,225560,4,1.0,13,0.13,7.166666666666667,1,0,0,0,0,11.0,7.0,13.0,11.0,6,3,3,3,5
2295,2.999999999999999,25,225660,4,1.0,49,0.49,5.0,1,0,0,0,0,27.0,29.0,19.0,22.0,14,27,29,17,13
2296,3.4799999999999995,13,225712,4,1.0,24,0.24,7.833333333333333,1,0,0,0,0,10.0,18.0,11.0,16.0,8,14,12,11,7
2297,3.3599999999999994,16,225776,4,1.0,35,0.35,7.0,1,0,0,0,0,21.0,22.0,9.0,25.0,5,22,19,11,7
2298,3.5999999999999996,10,225816,4,1.0,25,0.25,4.5,1,0,0,0,0,12.0,18.0,14.0,9.0,5,8,14,8,5
2299,3.6399999999999997,9,225852,4,1.0,20,0.2,8.666666666666666,1,0,0,0,0,19.0,7.0,12.0,11.0,1,13,11,4,7
2300,3.7199999999999998,7,225880,4,1.0,18,0.18,7.333333333333333,1,0,0,0,0,10.0,10.0,12.0,12.0,4,3,7,8,6
2301,3.6799999999999997,8,225912,4,1.0,17,0.17,8.333333333333334,1,0,0,0,0,9.0,13.0,10.0,12.0,2,10,10,4,6
2302,3.5199999999999996,12,225960,4,1.0,30,0.3,7.0,1,0,0,0,0,15.0,23.0,15.0,15.0,10,6,14,12,6
2303,3.4799999999999995,13,226012,4,1.0,33,0.33,7.333333333333333,1,0,0,0,0,21.0,17.0,14.0,16.0,8,16,9,11,8
2304,3.8,5,226032,4,1.0,13,0.13,6.666666666666667,1,0,0,0,0,13.0,12.0,6.0,5.0,3,3,5,4,5
2305,3.079999999999999,23,226124,4,1.0,45,0.45,8.0,1,0,0,0,0,26.0,23.0,26.0,17.0,15,24,23,21,9
2306,3.3199999999999994,17,226192,4,1.0,35,0.35,10.166666666666666,1,0,0,0,0,21.0,19.0,19.0,16.0,14,18,16,11,9
2307,3.8,5,226212,4,1.0,12,0.12,6.666666666666667,1,0,0,0,0,8.0,7.0,4.0,16.0,3,3,8,0,6
2308,3.4399999999999995,14,226268,4,1.0,33,0.33,8.833333333333334,1,0,0,0,0,14.0,15.0,21.0,11.0,15,13,10,12,6
2309,3.5999999999999996,10,226308,4,1.0,20,0.2,8.333333333333334,1,0,0,0,0,19.0,13.0,12.0,19.0,7,3,12,10,8
2310,3.5599999999999996,11,226352,4,1.0,23,0.23,6.666666666666667,1,0,0,0,0,13.0,14.0,15.0,14.0,10,7,10,9,8
2311,3.5199999999999996,12,226400,4,1.0,18,0.18,6.333333333333333,1,0,0,0,0,19.0,11.0,17.0,19.0,5,7,15,12,9
2312,3.6799999999999997,8,226432,4,1.0,17,0.17,8.333333333333334,1,0,0,0,0,9.0,9.0,16.0,8.0,5,7,3,8,9
2313,3.5199999999999996,12,226480,4,1.0,30,0.3,4.833333333333333,1,0,0,0,0,19.0,16.0,14.0,18.0,4,14,5,17,8
2314,3.84,4,226496,4,1.0,11,0.11,4.333333333333333,1,0,0,0,0,9.0,10.0,8.0,10.0,2,2,5,3,4
2315,2.719999999999999,32,226624,4,1.0,49,0.49,7.833333333333333,1,0,0,0,0,25.0,36.0,34.0,26.0,26,29,22,36,15
2316,2.919999999999999,27,226732,4,1.0,45,0.45,7.5,1,0,0,0,0,15.0,20.0,31.0,30.0,9,32,22,32,13
2317,3.76,6,226756,4,1.0,13,0.13,7.333333333333333,1,0,0,0,0,4.0,12.0,8.0,15.0,6,2,2,5,9
2318,2.4399999999999986,39,226912,4,1.0,52,0.52,8.0,1,0,0,0,0,38.0,32.0,30.0,34.0,28,26,31,49,22
2319,3.4799999999999995,13,226964,4,1.0,32,0.32,8.166666666666666,1,0,0,0,0,9.0,25.0,19.0,20.0,7,9,17,10,9
2320,2.0799999999999983,48,227156,4,1.0,58,0.58,9.166666666666666,1,0,0,0,0,29.0,43.0,39.0,47.0,27,48,57,37,23
2321,3.5199999999999996,12,227204,4,1.0,31,0.31,7.666666666666667,1,0,0,0,0,17.0,16.0,13.0,15.0,14,9,9,8,8
2322,3.6399999999999997,9,227240,4,1.0,20,0.2,7.833333333333333,1,0,0,0,0,14.0,11.0,11.0,11.0,4,7,5,14,6
2323,3.3599999999999994,16,227304,4,1.0,31,0.31,8.0,1,0,0,0,0,11.0,17.0,20.0,17.0,9,22,10,15,8
2324,3.76,6,227328,4,1.0,13,0.13,6.333333333333333,1,0,0,0,0,3.0,16.0,7.0,6.0,3,3,3,6,9
2325,3.3599999999999994,16,227392,4,1.0,35,0.35,7.833333333333333,1,0,0,0,0,20.0,21.0,16.0,12.0,12,9,21,9,13
2326,3.5999999999999996,10,227432,4,1.0,25,0.25,7.5,1,0,0,0,0,7.0,17.0,14.0,18.0,5,17,7,5,6
2327,3.5199999999999996,12,227480,4,1.0,24,0.24,8.0,1,0,0,0,0,16.0,18.0,12.0,17.0,3,11,5,19,10
2328,3.5999999999999996,10,227520,4,1.0,27,0.27,5.666666666666667,1,0,0,0,0,14.0,14.0,15.0,11.0,10,5,5,12,8
2329,3.079999999999999,23,227612,4,1.0,39,0.39,7.666666666666667,1,0,0,0,0,21.0,22.0,16.0,23.0,19,22,16,18,17
2330,1.5999999999999985,60,227852,4,1.0,60,0.6,9.333333333333334,1,0,0,0,0,55.0,56.0,34.0,55.0,42,46,64,54,34
2331,3.6799999999999997,8,227884,4,1.0,22,0.22,5.5,1,0,0,0,0,16.0,12.0,18.0,13.0,4,12,4,7,5
2332,3.3199999999999994,17,227952,4,1.0,37,0.37,6.833333333333333,1,0,0,0,0,26.0,20.0,16.0,24.0,7,19,16,18,8
2333,3.2799999999999994,18,228024,4,1.0,30,0.3,5.166666666666667,1,0,0,0,0,15.0,21.0,19.0,25.0,15,12,13,16,16
2334,3.76,6,228048,4,1.0,14,0.14,3.8333333333333335,1,0,0,0,0,9.0,11.0,5.0,7.0,2,6,3,8,5
2335,2.0799999999999983,48,228240,4,1.0,54,0.54,7.666666666666667,1,0,0,0,0,43.0,41.0,36.0,31.0,41,34,40,47,30
2336,3.6399999999999997,9,228276,4,1.0,21,0.21,6.5,1,0,0,0,0,10.0,17.0,11.0,11.0,10,3,7,11,5
2337,3.7199999999999998,7,228304,4,1.0,18,0.18,5.0,1,0,0,0,0,10.0,13.0,15.0,13.0,6,6,9,2,5
2338,3.6799999999999997,8,228336,4,1.0,21,0.21,8.5,1,0,0,0,0,8.0,8.0,9.0,12.0,4,10,4,9,5
2339,3.5599999999999996,11,228380,4,1.0,29,0.29,8.666666666666666,1,0,0,0,0,14.0,20.0,18.0,13.0,15,7,6,9,7
2340,3.5999999999999996,10,228420,4,1.0,25,0.25,9.166666666666666,1,0,0,0,0,13.0,18.0,12.0,10.0,4,12,13,5,6
2341,3.8,5,228440,4,1.0,13,0.13,6.333333333333333,1,0,0,0,0,12.0,6.0,14.0,5.0,6,4,2,4,4
2342,3.5199999999999996,12,228488,4,1.0,31,0.31,5.333333333333333,1,0,0,0,0,12.0,14.0,15.0,15.0,11,16,3,12,6
2343,3.4399999999999995,14,228544,4,1.0,27,0.27,6.5,1,0,0,0,0,12.0,15.0,16.0,12.0,9,17,8,12,10
2344,3.84,4,228560,4,1.0,11,0.11,8.333333333333334,1,0,0,0,0,8.0,6.0,5.0,12.0,5,4,2,1,4
2345,3.5999999999999996,10,228600,4,1.0,24,0.24,7.0,1,0,0,0,0,10.0,12.0,13.0,15.0,6,11,13,5,5
2346,3.76,6,228624,4,1.0,16,0.16,6.833333333333333,1,0,0,0,0,6.0,16.0,13.0,10.0,4,5,3,7,5
2347,3.2799999999999994,18,228696,4,1.0,39,0.39,6.666666666666667,1,0,0,0,0,18.0,18.0,14.0,19.0,13,21,16,15,7
2348,2.759999999999999,31,228820,4,1.0,44,0.44,7.0,1,0,0,0,0,19.0,29.0,30.0,26.0,14,30,30,30,20
2349,3.0799999999999996,23,228912,4,1.0,40,0.4,8.0,1,0,0,0,0,26.0,22.0,33.0,17.0,18,19,14,31,10
2350,3.3999999999999995,15,228972,4,1.0,35,0.35,7.833333333333333,1,0,0,0,0,22.0,9.0,9.0,19.0,10,16,7,21,6
2351,3.8,5,228992,4,1.0,13,0.13,6.666666666666667,1,0,0,0,0,7.0,3.0,11.0,8.0,1,6,1,7,5
2352,3.7199999999999998,7,229020,4,1.0,21,0.21,8.166666666666666,1,0,0,0,0,8.0,10.0,11.0,6.0,7,4,7,6,4
2353,3.4799999999999995,13,229072,4,1.0,30,0.3,8.0,1,0,0,0,0,15.0,10.0,17.0,21.0,10,15,11,9,7
2354,3.7199999999999998,7,229100,4,1.0,21,0.21,9.166666666666666,1,0,0,0,0,9.0,10.0,14.0,14.0,6,7,4,4,7
2355,3.7199999999999998,7,229128,4,1.0,20,0.2,8.333333333333334,1,0,0,0,0,11.0,16.0,11.0,9.0,5,5,4,9,5
2356,3.5199999999999996,12,229176,4,1.0,29,0.29,9.833333333333334,1,0,0,0,0,11.0,13.0,18.0,15.0,8,15,7,8,10
2357,3.5599999999999996,11,229220,4,1.0,26,0.26,7.166666666666667,1,0,0,0,0,10.0,10.0,16.0,10.0,13,6,11,7,7
2358,3.2799999999999994,18,229292,4,1.0,38,0.38,9.333333333333334,1,0,0,0,0,16.0,24.0,24.0,23.0,12,14,20,16,10
2359,3.3999999999999995,15,229352,4,1.0,38,0.38,8.0,1,0,0,0,0,18.0,15.0,13.0,28.0,13,17,13,11,6
2360,3.119999999999999,22,229440,4,1.0,39,0.39,10.0,1,0,0,0,0,26.0,21.0,24.0,17.0,13,22,14,25,14
2361,3.8,5,229460,4,1.0,13,0.13,7.166666666666667,1,0,0,0,0,11.0,12.0,16.0,8.0,2,3,10,1,4
2362,3.76,6,229484,4,1.0,17,0.17,9.0,1,0,0,0,0,10.0,12.0,17.0,10.0,3,9,0,7,5
2363,3.5599999999999996,11,229528,4,1.0,23,0.23,7.833333333333333,1,0,0,0,0,15.0,19.0,24.0,13.0,7,9,10,11,7
2364,3.7199999999999998,7,229556,4,1.0,16,0.16,9.333333333333334,1,0,0,0,0,15.0,17.0,19.0,14.0,5,7,4,7,5
2365,3.5199999999999996,12,229604,4,1.0,26,0.26,7.166666666666667,1,0,0,0,0,17.0,11.0,6.0,17.0,10,10,10,7,11
2366,3.8,5,229624,4,1.0,13,0.13,4.833333333333333,1,0,0,0,0,6.0,8.0,10.0,8.0,2,4,5,4,5
2367,3.5999999999999996,10,229664,4,1.0,27,0.27,8.333333333333334,1,0,0,0,0,19.0,11.0,16.0,13.0,6,10,3,13,8
2368,3.3999999999999995,15,229724,4,1.0,28,0.28,9.166666666666666,1,0,0,0,0,10.0,24.0,10.0,21.0,4,15,9,23,9
2369,3.6799999999999997,8,229756,4,1.0,19,0.19,4.666666666666667,1,0,0,0,0,8.0,12.0,9.0,16.0,7,9,3,8,5
2370,3.76,6,229780,4,1.0,15,0.15,8.0,1,0,0,0,0,13.0,9.0,9.0,5.0,1,5,3,8,7
2371,3.76,6,229804,4,1.0,19,0.19,5.166666666666667,1,0,0,0,0,4.0,12.0,13.0,6.0,4,9,1,6,4
2372,3.079999999999999,23,229896,4,1.0,36,0.36,5.5,1,0,0,0,0,16.0,22.0,22.0,30.0,15,19,15,25,18
2373,3.4399999999999995,14,229952,4,1.0,33,0.33,8.166666666666666,1,0,0,0,0,18.0,15.0,10.0,17.0,6,15,11,17,7
2374,3.3599999999999994,16,230016,4,1.0,30,0.3,6.333333333333333,1,0,0,0,0,24.0,16.0,18.0,19.0,12,11,12,16,13
2375,3.4399999999999995,14,230072,4,1.0,30,0.3,7.5,1,0,0,0,0,16.0,10.0,15.0,14.0,7,18,16,9,6
2376,3.1999999999999993,20,230152,4,1.0,36,0.36,8.666666666666666,1,0,0,0,0,24.0,23.0,19.0,23.0,13,21,15,15,16
2377,3.5199999999999996,12,230200,4,1.0,27,0.27,7.5,1,0,0,0,0,10.0,16.0,11.0,20.0,4,13,13,8,10
2378,3.5599999999999996,11,230244,4,1.0,28,0.28,8.5,1,0,0,0,0,11.0,13.0,10.0,18.0,5,10,10,13,6
2379,3.7199999999999998,7,230272,4,1.0,22,0.22,5.166666666666667,1,0,0,0,0,8.0,12.0,15.0,15.0,3,5,13,2,5
2380,3.5199999999999996,12,230320,4,1.0,25,0.25,6.666666666666667,1,0,0,0,0,18.0,15.0,18.0,20.0,2,15,16,9,6
2381,3.76,6,230344,4,1.0,17,0.17,7.333333333333333,1,0,0,0,0,13.0,12.0,13.0,10.0,6,4,3,7,4
2382,3.6399999999999997,9,230380,4,1.0,22,0.22,8.0,1,0,0,0,0,16.0,9.0,11.0,10.0,5,8,6,11,6
2383,3.5999999999999996,10,230420,4,1.0,27,0.27,6.333333333333333,1,0,0,0,0,20.0,16.0,9.0,13.0,4,9,10,9,8
2384,3.119999999999999,22,230508,4,1.0,40,0.4,7.0,1,0,0,0,0,23.0,21.0,17.0,23.0,10,30,18,16,14
2385,3.5199999999999996,12,230556,4,1.0,31,0.31,8.666666666666666,1,0,0,0,0,17.0,12.0,17.0,16.0,9,12,6,13,8
2386,3.079999999999999,23,230648,4,1.0,40,0.4,8.833333333333334,1,0,0,0,0,19.0,19.0,25.0,20.0,20,16,16,23,17
2387,3.76,6,230672,4,1.0,16,0.16,6.0,1,0,0,0,0,8.0,15.0,9.0,11.0,4,3,6,6,5
2388,3.5599999999999996,11,230716,4,1.0,24,0.24,6.0,1,0,0,0,0,8.0,11.0,13.0,14.0,10,10,8,9,7
2389,3.5599999999999996,11,230760,4,1.0,27,0.27,8.666666666666666,1,0,0,0,0,19.0,15.0,14.0,12.0,4,17,4,10,9
2390,3.5999999999999996,10,230800,4,1.0,26,0.26,7.5,1,0,0,0,0,12.0,6.0,7.0,18.0,8,7,4,12,9
2391,3.5199999999999996,12,230848,4,1.0,26,0.26,7.5,1,0,0,0,0,16.0,12.0,14.0,16.0,8,9,10,8,13
2392,3.039999999999999,24,230944,4,1.0,32,0.32,9.833333333333334,1,0,0,0,0,23.0,14.0,30.0,21.0,17,22,24,19,14
2393,3.5599999999999996,11,230988,4,1.0,23,0.23,5.5,1,0,0,0,0,11.0,23.0,14.0,12.0,12,4,14,4,10
2394,3.7199999999999998,7,231016,4,1.0,16,0.16,8.333333333333334,1,0,0,0,0,8.0,13.0,16.0,10.0,2,10,6,2,8
2395,3.84,4,231032,4,1.0,12,0.12,6.833333333333333,1,0,0,0,0,3.0,3.0,6.0,5.0,3,1,2,6,4
2396,3.8,5,231052,4,1.0,13,0.13,6.5,1,0,0,0,0,14.0,13.0,9.0,2.0,3,2,2,6,7
2397,3.3599999999999994,16,231116,4,1.0,29,0.29,9.166666666666666,1,0,0,0,0,20.0,15.0,16.0,21.0,8,12,18,15,11
2398,2.959999999999999,26,231220,4,1.0,49,0.49,7.833333333333333,1,0,0,0,0,26.0,29.0,24.0,25.0,26,15,27,27,9
2399,3.5199999999999996,12,231268,4,1.0,27,0.27,8.0,1,0,0,0,0,17.0,15.0,13.0,8.0,11,4,11,14,8
2400,3.5999999999999996,10,231308,4,1.0,31,0.31,5.833333333333333,1,0,0,0,0,16.0,20.0,17.0,14.0,5,10,16,3,6
2401,-0.9600000000000033,124,231804,4,1.0,73,0.73,7.5,1,0,0,0,0,83.0,92.0,91.0,102.0,106,80,126,126,58
2402,3.5199999999999996,12,231852,4,1.0,28,0.28,6.666666666666667,1,0,0,0,0,8.0,18.0,19.0,8.0,4,10,12,11,11
2403,3.3199999999999994,17,231920,4,1.0,33,0.33,7.166666666666667,1,0,0,0,0,18.0,20.0,17.0,16.0,18,10,8,26,6
2404,3.6799999999999997,8,231952,4,1.0,18,0.18,5.0,1,0,0,0,0,15.0,9.0,14.0,13.0,2,12,7,5,6
