episode,episode_return,episode_length,env_steps,items_collected_total,fraction_items_collected,unique_cells_visited,coverage_fraction,mean_pairwise_dist,success,agent0_items,agent1_items,agent2_items,agent3_items,agent0_dist,agent1_dist,agent2_dist,agent3_dist,freq_up,freq_down,freq_left,freq_right,freq_stay
2017,3.1999999999999993,20,151804,4,1.0,26,0.26,0.0,1,0,0,0,0,22.0,28.0,22.0,24.0,20,12,28,8,12
2018,3.4399999999999995,14,151860,4,1.0,29,0.29,2.6666666666666665,1,0,0,0,0,23.0,19.0,15.0,23.0,24,7,19,0,6
2019,3.3199999999999994,17,151928,4,1.0,36,0.36,1.1666666666666667,1,0,0,0,0,25.0,20.0,26.0,24.0,22,6,34,1,5
2020,3.5599999999999996,11,151972,4,1.0,17,0.17,4.666666666666667,1,0,0,0,0,15.0,10.0,8.0,12.0,0,17,3,4,20
2021,3.4799999999999995,13,152024,4,1.0,28,0.28,3.8333333333333335,1,0,0,0,0,16.0,14.0,12.0,13.0,9,13,16,7,7
2022,3.3199999999999994,17,152092,4,1.0,22,0.22,0.0,1,0,0,0,0,19.0,21.0,27.0,18.0,2,31,16,10,9
2023,3.5999999999999996,10,152132,4,1.0,23,0.23,2.5,1,0,0,0,0,22.0,16.0,7.0,14.0,2,10,1,21,6
2024,3.4799999999999995,13,152184,4,1.0,25,0.25,1.5,1,0,0,0,0,13.0,12.0,20.0,17.0,4,13,23,1,11
2025,3.6799999999999997,8,152216,4,1.0,22,0.22,7.0,1,0,0,0,0,15.0,12.0,8.0,8.0,11,1,8,5,7
2026,3.4399999999999995,14,152272,4,1.0,34,0.34,1.8333333333333333,1,0,0,0,0,23.0,17.0,15.0,20.0,8,19,1,24,4
2027,3.5199999999999996,12,152320,4,1.0,23,0.23,2.0,1,0,0,0,0,19.0,24.0,13.0,21.0,2,18,2,22,4
2028,3.6799999999999997,8,152352,4,1.0,19,0.19,3.0,1,0,0,0,0,8.0,10.0,11.0,13.0,4,11,8,2,7
2029,3.4399999999999995,14,152408,4,1.0,31,0.31,3.8333333333333335,1,0,0,0,0,9.0,14.0,14.0,16.0,20,4,13,5,14
2030,3.4399999999999995,14,152464,4,1.0,23,0.23,0.0,1,0,0,0,0,16.0,20.0,19.0,12.0,17,4,23,4,8
2031,3.5999999999999996,10,152504,4,1.0,21,0.21,4.666666666666667,1,0,0,0,0,15.0,16.0,16.0,13.0,2,12,13,6,7
2032,3.6399999999999997,9,152540,4,1.0,22,0.22,4.5,1,0,0,0,0,15.0,12.0,9.0,11.0,20,1,3,7,5
2033,3.6399999999999997,9,152576,4,1.0,22,0.22,4.5,1,0,0,0,0,11.0,9.0,19.0,13.0,11,9,5,6,5
2034,3.4799999999999995,13,152628,4,1.0,19,0.19,0.0,1,0,0,0,0,12.0,18.0,15.0,14.0,4,10,27,3,8
2035,3.4399999999999995,14,152684,4,1.0,18,0.18,5.666666666666667,1,0,0,0,0,17.0,6.0,17.0,10.0,0,18,5,6,27
2036,3.6399999999999997,9,152720,4,1.0,21,0.21,2.5,1,0,0,0,0,15.0,17.0,14.0,13.0,5,14,2,9,6
2037,3.76,6,152744,4,1.0,19,0.19,3.3333333333333335,1,0,0,0,0,9.0,8.0,12.0,6.0,11,2,5,2,4
2038,3.5599999999999996,11,152788,4,1.0,22,0.22,1.8333333333333333,1,0,0,0,0,18.0,10.0,14.0,13.0,11,6,4,16,7
2039,3.6399999999999997,9,152824,4,1.0,21,0.21,6.5,1,0,0,0,0,7.0,10.0,10.0,9.0,1,1,12,14,8
2040,3.6799999999999997,8,152856,4,1.0,23,0.23,7.5,1,0,0,0,0,7.0,14.0,10.0,11.0,7,3,12,2,8
2041,2.879999999999999,28,152968,4,1.0,42,0.42,0.0,1,0,0,0,0,27.0,9.0,23.0,32.0,13,12,30,17,40
2042,3.3999999999999995,15,153028,4,1.0,27,0.27,2.8333333333333335,1,0,0,0,0,12.0,20.0,18.0,17.0,6,12,6,17,19
2043,3.7199999999999998,7,153056,4,1.0,21,0.21,2.3333333333333335,1,0,0,0,0,14.0,8.0,10.0,9.0,8,2,8,5,5
2044,3.5199999999999996,12,153104,4,1.0,20,0.2,1.5,1,0,0,0,0,12.0,15.0,15.0,15.0,7,11,5,19,6
2045,3.5199999999999996,12,153152,4,1.0,22,0.22,0.0,1,0,0,0,0,15.0,12.0,14.0,14.0,14,12,1,16,5
2046,3.6399999999999997,9,153188,4,1.0,21,0.21,0.6666666666666666,1,0,0,0,0,10.0,17.0,10.0,17.0,13,2,2,12,7
2047,3.5599999999999996,11,153232,4,1.0,30,0.3,4.666666666666667,1,0,0,0,0,19.0,15.0,16.0,16.0,8,6,0,26,4
2048,3.2399999999999993,19,153308,4,1.0,29,0.29,1.0,1,0,0,0,0,22.0,19.0,22.0,11.0,2,20,13,19,22
2049,3.6799999999999997,8,153340,4,1.0,22,0.22,2.6666666666666665,1,0,0,0,0,14.0,10.0,9.0,17.0,0,13,11,1,7
2050,3.3599999999999994,16,153404,4,1.0,49,0.49,2.5,1,0,0,0,0,16.0,19.0,16.0,16.0,22,2,3,31,6
2051,3.1999999999999993,20,153484,4,1.0,33,0.33,0.5,1,0,0,0,0,20.0,20.0,29.0,31.0,10,28,6,23,13
2052,3.5199999999999996,12,153532,4,1.0,29,0.29,0.5,1,0,0,0,0,22.0,19.0,25.0,22.0,2,22,2,16,6
2053,3.3199999999999994,17,153600,4,1.0,26,0.26,0.5,1,0,0,0,0,24.0,18.0,23.0,19.0,9,33,16,5,5
2054,3.6799999999999997,8,153632,4,1.0,23,0.23,5.333333333333333,1,0,0,0,0,8.0,14.0,9.0,12.0,8,6,1,9,8
2055,3.7199999999999998,7,153660,4,1.0,17,0.17,2.3333333333333335,1,0,0,0,0,5.0,7.0,11.0,15.0,1,8,7,5,7
2056,3.6399999999999997,9,153696,4,1.0,19,0.19,0.5,1,0,0,0,0,11.0,10.0,10.0,12.0,9,8,1,13,5
2057,3.5599999999999996,11,153740,4,1.0,26,0.26,2.5,1,0,0,0,0,18.0,14.0,11.0,11.0,0,26,2,10,6
2058,3.5999999999999996,10,153780,4,1.0,24,0.24,1.6666666666666667,1,0,0,0,0,15.0,15.0,14.0,7.0,6,12,14,1,7
2059,3.3999999999999995,15,153840,4,1.0,23,0.23,0.5,1,0,0,0,0,16.0,25.0,19.0,17.0,1,28,24,2,5
2060,3.3199999999999994,17,153908,4,1.0,39,0.39,0.0,1,0,0,0,0,15.0,23.0,17.0,20.0,15,12,5,26,10
2061,3.6799999999999997,8,153940,4,1.0,19,0.19,3.3333333333333335,1,0,0,0,0,8.0,14.0,14.0,12.0,6,4,5,11,6
2062,3.3999999999999995,15,154000,4,1.0,36,0.36,4.666666666666667,1,0,0,0,0,20.0,14.0,18.0,18.0,13,5,21,11,10
2063,3.4399999999999995,14,154056,4,1.0,32,0.32,0.5,1,0,0,0,0,21.0,14.0,16.0,18.0,15,3,28,4,6
2064,3.3999999999999995,15,154116,4,1.0,37,0.37,0.5,1,0,0,0,0,21.0,17.0,17.0,19.0,5,23,1,25,6
2065,3.3199999999999994,17,154184,4,1.0,42,0.42,1.8333333333333333,1,0,0,0,0,25.0,23.0,24.0,18.0,2,21,31,8,6
2066,3.2799999999999994,18,154256,4,1.0,23,0.23,0.0,1,0,0,0,0,27.0,26.0,21.0,25.0,2,23,10,27,10
2067,3.76,6,154280,4,1.0,16,0.16,5.666666666666667,1,0,0,0,0,9.0,15.0,14.0,6.0,6,3,0,11,4
2068,3.6799999999999997,8,154312,4,1.0,23,0.23,4.666666666666667,1,0,0,0,0,14.0,10.0,12.0,6.0,6,2,17,1,6
2069,3.6399999999999997,9,154348,4,1.0,25,0.25,4.166666666666667,1,0,0,0,0,10.0,9.0,11.0,13.0,5,7,1,14,9
2070,3.7199999999999998,7,154376,4,1.0,18,0.18,5.833333333333333,1,0,0,0,0,9.0,8.0,9.0,10.0,1,11,1,10,5
2071,3.5199999999999996,12,154424,4,1.0,34,0.34,4.166666666666667,1,0,0,0,0,16.0,17.0,10.0,15.0,15,1,8,19,5
2072,3.4799999999999995,13,154476,4,1.0,34,0.34,1.5,1,0,0,0,0,20.0,18.0,13.0,13.0,2,27,3,14,6
2073,3.4799999999999995,13,154528,4,1.0,17,0.17,0.0,1,0,0,0,0,19.0,16.0,16.0,16.0,19,2,22,2,7
2074,3.2399999999999993,19,154604,4,1.0,38,0.38,0.0,1,0,0,0,0,31.0,23.0,27.0,5.0,18,12,19,5,22
2075,3.3599999999999994,16,154668,4,1.0,26,0.26,0.0,1,0,0,0,0,17.0,19.0,17.0,21.0,4,25,18,7,10
2076,3.119999999999999,22,154756,4,1.0,40,0.4,1.1666666666666667,1,0,0,0,0,22.0,30.0,22.0,25.0,23,10,12,28,15
2077,3.4399999999999995,14,154812,4,1.0,28,0.28,1.5,1,0,0,0,0,26.0,9.0,14.0,23.0,19,3,15,6,13
2078,3.6399999999999997,9,154848,4,1.0,18,0.18,6.666666666666667,1,0,0,0,0,16.0,9.0,9.0,9.0,4,18,1,7,6
2079,3.76,6,154872,4,1.0,17,0.17,5.166666666666667,1,0,0,0,0,3.0,10.0,7.0,11.0,11,2,2,2,7
2080,3.3599999999999994,16,154936,4,1.0,31,0.31,2.6666666666666665,1,0,0,0,0,18.0,22.0,16.0,11.0,6,23,18,4,13
2081,3.5999999999999996,10,154976,4,1.0,21,0.21,6.333333333333333,1,0,0,0,0,16.0,18.0,9.0,19.0,1,8,12,8,11
2082,3.3599999999999994,16,155040,4,1.0,24,0.24,2.0,1,0,0,0,0,21.0,20.0,21.0,8.0,1,22,4,24,13
2083,3.8,5,155060,4,1.0,14,0.14,4.0,1,0,0,0,0,9.0,8.0,12.0,9.0,6,0,8,2,4
2084,3.4799999999999995,13,155112,4,1.0,30,0.3,3.0,1,0,0,0,0,21.0,19.0,14.0,18.0,0,29,2,15,6
2085,3.4399999999999995,14,155168,4,1.0,30,0.3,2.6666666666666665,1,0,0,0,0,15.0,24.0,22.0,17.0,8,19,4,20,5
2086,3.4799999999999995,13,155220,4,1.0,29,0.29,0.5,1,0,0,0,0,16.0,12.0,13.0,14.0,22,2,14,2,12
2087,3.6399999999999997,9,155256,4,1.0,26,0.26,3.6666666666666665,1,0,0,0,0,19.0,11.0,20.0,13.0,17,0,11,1,7
2088,3.7199999999999998,7,155284,4,1.0,16,0.16,6.333333333333333,1,0,0,0,0,14.0,10.0,7.0,13.0,6,0,3,9,10
2089,3.4399999999999995,14,155340,4,1.0,29,0.29,2.5,1,0,0,0,0,23.0,18.0,14.0,24.0,1,13,5,31,6
2090,3.4799999999999995,13,155392,4,1.0,33,0.33,1.6666666666666667,1,0,0,0,0,13.0,17.0,19.0,20.0,23,4,11,6,8
2091,3.5999999999999996,10,155432,4,1.0,20,0.2,6.666666666666667,1,0,0,0,0,20.0,7.0,15.0,10.0,0,8,1,20,11
2092,3.4799999999999995,13,155484,4,1.0,29,0.29,3.6666666666666665,1,0,0,0,0,11.0,16.0,16.0,9.0,3,7,24,4,14
2093,3.4399999999999995,14,155540,4,1.0,30,0.3,0.0,1,0,0,0,0,25.0,18.0,16.0,15.0,10,11,22,2,11
2094,3.5199999999999996,12,155588,4,1.0,28,0.28,4.0,1,0,0,0,0,14.0,14.0,16.0,18.0,3,12,5,23,5
2095,3.6799999999999997,8,155620,4,1.0,20,0.2,2.3333333333333335,1,0,0,0,0,11.0,18.0,12.0,7.0,4,4,12,6,6
2096,3.6799999999999997,8,155652,4,1.0,23,0.23,2.8333333333333335,1,0,0,0,0,9.0,11.0,9.0,14.0,3,14,4,7,4
2097,3.3199999999999994,17,155720,4,1.0,42,0.42,1.0,1,0,0,0,0,10.0,16.0,15.0,22.0,0,23,20,5,20
2098,3.7199999999999998,7,155748,4,1.0,18,0.18,5.333333333333333,1,0,0,0,0,13.0,21.0,18.0,8.0,0,8,9,3,8
2099,3.6799999999999997,8,155780,4,1.0,21,0.21,5.666666666666667,1,0,0,0,0,9.0,9.0,13.0,13.0,11,1,6,8,6
2100,3.3999999999999995,15,155840,4,1.0,26,0.26,1.6666666666666667,1,0,0,0,0,15.0,17.0,18.0,16.0,4,18,18,4,16
2101,3.7199999999999998,7,155868,4,1.0,18,0.18,3.8333333333333335,1,0,0,0,0,12.0,10.0,12.0,11.0,13,1,2,7,5
2102,3.2399999999999993,19,155944,4,1.0,34,0.34,0.0,1,0,0,0,0,19.0,26.0,25.0,21.0,13,29,12,15,7
2103,3.3999999999999995,15,156004,4,1.0,26,0.26,2.5,1,0,0,0,0,15.0,15.0,16.0,19.0,5,8,32,0,15
2104,3.7199999999999998,7,156032,4,1.0,19,0.19,1.0,1,0,0,0,0,15.0,10.0,9.0,13.0,6,11,3,4,4
2105,3.6399999999999997,9,156068,4,1.0,20,0.2,0.0,1,0,0,0,0,12.0,9.0,11.0,10.0,8,3,1,17,7
2106,3.6399999999999997,9,156104,4,1.0,22,0.22,6.0,1,0,0,0,0,13.0,18.0,6.0,9.0,5,0,5,15,11
2107,3.3599999999999994,16,156168,4,1.0,45,0.45,1.1666666666666667,1,0,0,0,0,18.0,20.0,20.0,21.0,23,9,21,3,8
2108,3.4799999999999995,13,156220,4,1.0,15,0.15,0.0,1,0,0,0,0,22.0,17.0,5.0,17.0,5,6,22,2,17
2109,3.4399999999999995,14,156276,4,1.0,24,0.24,6.0,1,0,0,0,0,21.0,15.0,19.0,7.0,14,9,8,7,18
2110,3.3999999999999995,15,156336,4,1.0,36,0.36,2.0,1,0,0,0,0,19.0,19.0,19.0,13.0,13,4,5,31,7
2111,3.3199999999999994,17,156404,4,1.0,25,0.25,0.0,1,0,0,0,0,16.0,20.0,16.0,24.0,13,8,10,21,16
2112,3.4399999999999995,14,156460,4,1.0,28,0.28,6.333333333333333,1,0,0,0,0,12.0,12.0,14.0,18.0,17,6,3,9,21
2113,3.2799999999999994,18,156532,4,1.0,24,0.24,0.6666666666666666,1,0,0,0,0,21.0,17.0,18.0,24.0,11,25,11,17,8
2114,3.1999999999999993,20,156612,4,1.0,30,0.3,0.0,1,0,0,0,0,21.0,11.0,20.0,22.0,3,29,15,7,26
2115,3.4399999999999995,14,156668,4,1.0,29,0.29,0.5,1,0,0,0,0,23.0,20.0,21.0,21.0,8,22,11,9,6
2116,3.3999999999999995,15,156728,4,1.0,28,0.28,1.0,1,0,0,0,0,17.0,18.0,21.0,15.0,1,26,16,4,13
2117,3.5599999999999996,11,156772,4,1.0,25,0.25,3.0,1,0,0,0,0,21.0,15.0,21.0,13.0,1,15,2,19,7
2118,3.3999999999999995,15,156832,4,1.0,31,0.31,0.0,1,0,0,0,0,22.0,20.0,18.0,22.0,16,8,24,7,5
2119,3.76,6,156856,4,1.0,17,0.17,3.6666666666666665,1,0,0,0,0,10.0,13.0,13.0,8.0,4,2,0,11,7
2120,3.5599999999999996,11,156900,4,1.0,28,0.28,3.8333333333333335,1,0,0,0,0,14.0,13.0,12.0,14.0,11,0,24,4,5
2121,3.6799999999999997,8,156932,4,1.0,17,0.17,3.0,1,0,0,0,0,16.0,12.0,13.0,8.0,6,5,2,13,6
2122,3.6799999999999997,8,156964,4,1.0,24,0.24,6.333333333333333,1,0,0,0,0,10.0,10.0,12.0,8.0,7,5,12,2,6
2123,3.4799999999999995,13,157016,4,1.0,22,0.22,1.0,1,0,0,0,0,15.0,15.0,11.0,11.0,15,6,3,16,12
2124,3.3999999999999995,15,157076,4,1.0,31,0.31,1.5,1,0,0,0,0,24.0,9.0,18.0,14.0,8,5,6,25,16
2125,3.5599999999999996,11,157120,4,1.0,21,0.21,4.833333333333333,1,0,0,0,0,11.0,12.0,13.0,14.0,1,16,15,1,11
2126,3.5599999999999996,11,157164,4,1.0,27,0.27,1.0,1,0,0,0,0,10.0,14.0,16.0,23.0,22,3,2,12,5
2127,3.84,4,157180,4,1.0,10,0.1,5.166666666666667,1,0,0,0,0,7.0,6.0,5.0,11.0,4,0,3,5,4
2128,3.8,5,157200,4,1.0,15,0.15,4.0,1,0,0,0,0,10.0,11.0,11.0,13.0,1,2,10,3,4
2129,3.76,6,157224,4,1.0,17,0.17,4.166666666666667,1,0,0,0,0,10.0,13.0,6.0,10.0,9,2,5,4,4
2130,3.8,5,157244,4,1.0,10,0.1,2.6666666666666665,1,0,0,0,0,7.0,6.0,6.0,4.0,2,2,8,2,6
2131,3.6399999999999997,9,157280,4,1.0,23,0.23,4.5,1,0,0,0,0,12.0,10.0,12.0,11.0,0,11,8,10,7
2132,3.3999999999999995,15,157340,4,1.0,40,0.4,1.6666666666666667,1,0,0,0,0,24.0,18.0,13.0,20.0,23,5,9,16,7
2133,3.76,6,157364,4,1.0,15,0.15,2.3333333333333335,1,0,0,0,0,7.0,9.0,9.0,9.0,6,1,3,10,4
2134,3.7199999999999998,7,157392,4,1.0,16,0.16,5.833333333333333,1,0,0,0,0,11.0,9.0,5.0,6.0,0,5,5,8,10
2135,3.1599999999999993,21,157476,4,1.0,29,0.29,0.0,1,0,0,0,0,27.0,21.0,20.0,21.0,2,12,39,21,10
2136,3.3599999999999994,16,157540,4,1.0,32,0.32,1.5,1,0,0,0,0,18.0,24.0,18.0,23.0,22,5,27,3,7
2137,3.6399999999999997,9,157576,4,1.0,24,0.24,5.333333333333333,1,0,0,0,0,13.0,11.0,12.0,17.0,9,2,4,11,10
2138,2.959999999999999,26,157680,4,1.0,35,0.35,1.1666666666666667,1,0,0,0,0,24.0,21.0,30.0,24.0,7,31,33,18,15
2139,3.6799999999999997,8,157712,4,1.0,23,0.23,7.166666666666667,1,0,0,0,0,15.0,10.0,19.0,10.0,4,7,10,5,6
2140,3.5599999999999996,11,157756,4,1.0,23,0.23,0.5,1,0,0,0,0,17.0,13.0,13.0,15.0,2,17,15,2,8
2141,3.7199999999999998,7,157784,4,1.0,21,0.21,2.3333333333333335,1,0,0,0,0,7.0,14.0,13.0,11.0,3,5,1,12,7
2142,3.5599999999999996,11,157828,4,1.0,28,0.28,1.5,1,0,0,0,0,13.0,13.0,9.0,16.0,4,12,24,0,4
2143,3.2399999999999993,19,157904,4,1.0,30,0.3,0.6666666666666666,1,0,0,0,0,22.0,19.0,20.0,22.0,7,25,6,28,10
2144,3.5999999999999996,10,157944,4,1.0,20,0.2,4.666666666666667,1,0,0,0,0,13.0,20.0,14.0,17.0,1,17,8,4,10
2145,3.5999999999999996,10,157984,4,1.0,20,0.2,1.0,1,0,0,0,0,11.0,12.0,13.0,12.0,8,8,4,16,4
2146,3.119999999999999,22,158072,4,1.0,43,0.43,1.1666666666666667,1,0,0,0,0,24.0,23.0,24.0,26.0,28,13,29,9,9
2147,3.4399999999999995,14,158128,4,1.0,35,0.35,1.8333333333333333,1,0,0,0,0,24.0,25.0,18.0,17.0,6,9,28,5,8
2148,3.6799999999999997,8,158160,4,1.0,24,0.24,6.833333333333333,1,0,0,0,0,12.0,17.0,9.0,12.0,6,3,5,14,4
2149,3.6399999999999997,9,158196,4,1.0,25,0.25,2.3333333333333335,1,0,0,0,0,16.0,15.0,13.0,11.0,15,2,14,0,5
2150,3.3199999999999994,17,158264,4,1.0,36,0.36,1.3333333333333333,1,0,0,0,0,18.0,19.0,21.0,22.0,23,4,7,20,14
2151,3.5999999999999996,10,158304,4,1.0,22,0.22,1.5,1,0,0,0,0,12.0,11.0,10.0,14.0,2,21,4,7,6
2152,3.6799999999999997,8,158336,4,1.0,25,0.25,5.666666666666667,1,0,0,0,0,11.0,20.0,12.0,8.0,5,1,0,22,4
2153,3.3599999999999994,16,158400,4,1.0,25,0.25,2.1666666666666665,1,0,0,0,0,15.0,22.0,15.0,19.0,8,13,24,4,15
2154,3.4399999999999995,14,158456,4,1.0,29,0.29,5.5,1,0,0,0,0,15.0,18.0,19.0,14.0,0,16,17,7,16
2155,3.76,6,158480,4,1.0,18,0.18,5.833333333333333,1,0,0,0,0,8.0,11.0,8.0,13.0,4,6,2,8,4
2156,3.5199999999999996,12,158528,4,1.0,20,0.2,0.0,1,0,0,0,0,19.0,13.0,17.0,20.0,8,2,20,9,9
2157,3.76,6,158552,4,1.0,15,0.15,3.0,1,0,0,0,0,12.0,14.0,10.0,8.0,2,2,14,0,6
2158,3.2399999999999993,19,158628,4,1.0,25,0.25,0.0,1,0,0,0,0,24.0,28.0,22.0,20.0,11,32,7,17,9
2159,3.5999999999999996,10,158668,4,1.0,29,0.29,5.5,1,0,0,0,0,19.0,14.0,10.0,12.0,12,6,14,3,5
2160,3.4799999999999995,13,158720,4,1.0,27,0.27,3.6666666666666665,1,0,0,0,0,9.0,14.0,16.0,10.0,7,11,22,5,7
2161,3.6399999999999997,9,158756,4,1.0,19,0.19,2.1666666666666665,1,0,0,0,0,9.0,11.0,10.0,13.0,4,13,1,10,8
2162,3.6399999999999997,9,158792,4,1.0,20,0.2,6.666666666666667,1,0,0,0,0,9.0,15.0,9.0,16.0,5,4,18,1,8
2163,3.4799999999999995,13,158844,4,1.0,28,0.28,5.333333333333333,1,0,0,0,0,21.0,20.0,24.0,15.0,10,16,9,4,13
2164,3.6799999999999997,8,158876,4,1.0,24,0.24,4.666666666666667,1,0,0,0,0,16.0,8.0,6.0,6.0,1,6,1,19,5
2165,3.6799999999999997,8,158908,4,1.0,23,0.23,4.166666666666667,1,0,0,0,0,13.0,14.0,15.0,21.0,2,12,2,11,5
2166,3.5599999999999996,11,158952,4,1.0,27,0.27,2.8333333333333335,1,0,0,0,0,14.0,16.0,14.0,12.0,1,14,12,5,12
2167,3.3199999999999994,17,159020,4,1.0,39,0.39,0.6666666666666666,1,0,0,0,0,20.0,20.0,17.0,16.0,24,3,5,22,14
2168,3.84,4,159036,4,1.0,10,0.1,5.5,1,0,0,0,0,6.0,7.0,9.0,11.0,3,0,6,3,4
2169,3.5599999999999996,11,159080,4,1.0,19,0.19,0.5,1,0,0,0,0,8.0,13.0,17.0,8.0,5,11,14,5,9
2170,3.5199999999999996,12,159128,4,1.0,23,0.23,1.5,1,0,0,0,0,11.0,11.0,13.0,13.0,1,22,7,9,9
2171,3.3999999999999995,15,159188,4,1.0,25,0.25,0.0,1,0,0,0,0,15.0,15.0,12.0,17.0,13,10,7,23,7
2172,3.3999999999999995,15,159248,4,1.0,21,0.21,0.0,1,0,0,0,0,18.0,24.0,22.0,22.0,7,21,6,18,8
2173,3.6399999999999997,9,159284,4,1.0,19,0.19,0.6666666666666666,1,0,0,0,0,10.0,11.0,17.0,10.0,7,9,12,2,6
2174,3.4799999999999995,13,159336,4,1.0,26,0.26,2.5,1,0,0,0,0,17.0,15.0,10.0,15.0,4,12,6,21,9
2175,3.2799999999999994,18,159408,4,1.0,25,0.25,1.5,1,0,0,0,0,21.0,21.0,21.0,17.0,4,25,9,21,13
2176,3.6799999999999997,8,159440,4,1.0,17,0.17,5.166666666666667,1,0,0,0,0,12.0,12.0,12.0,14.0,2,7,9,1,13
2177,3.5999999999999996,10,159480,4,1.0,22,0.22,2.0,1,0,0,0,0,7.0,15.0,15.0,14.0,0,3,5,28,4
2178,3.4799999999999995,13,159532,4,1.0,26,0.26,0.0,1,0,0,0,0,16.0,19.0,18.0,17.0,14,4,1,26,7
2179,3.5599999999999996,11,159576,4,1.0,25,0.25,5.833333333333333,1,0,0,0,0,20.0,14.0,16.0,11.0,1,12,12,4,15
2180,3.6799999999999997,8,159608,4,1.0,22,0.22,2.3333333333333335,1,0,0,0,0,10.0,18.0,14.0,15.0,0,12,0,16,4
2181,3.4399999999999995,14,159664,4,1.0,28,0.28,1.0,1,0,0,0,0,21.0,17.0,17.0,15.0,4,30,15,3,4
2182,3.4799999999999995,13,159716,4,1.0,19,0.19,5.5,1,0,0,0,0,14.0,11.0,20.0,16.0,3,6,15,7,21
2183,3.5999999999999996,10,159756,4,1.0,24,0.24,3.8333333333333335,1,0,0,0,0,10.0,15.0,20.0,11.0,7,6,1,20,6
2184,3.4399999999999995,14,159812,4,1.0,35,0.35,5.5,1,0,0,0,0,20.0,20.0,14.0,18.0,23,11,9,2,11
2185,3.3199999999999994,17,159880,4,1.0,26,0.26,1.5,1,0,0,0,0,20.0,17.0,17.0,22.0,5,34,13,8,8
2186,3.3999999999999995,15,159940,4,1.0,21,0.21,0.0,1,0,0,0,0,22.0,23.0,21.0,21.0,6,11,30,4,9
2187,3.6399999999999997,9,159976,4,1.0,26,0.26,6.666666666666667,1,0,0,0,0,15.0,14.0,10.0,15.0,1,12,6,8,9
2188,3.4799999999999995,13,160028,4,1.0,34,0.34,2.8333333333333335,1,0,0,0,0,21.0,17.0,12.0,21.0,4,13,4,20,11
2189,3.4799999999999995,13,160080,4,1.0,24,0.24,6.0,1,0,0,0,0,14.0,19.0,16.0,10.0,5,14,4,17,12
2190,3.6399999999999997,9,160116,4,1.0,19,0.19,2.5,1,0,0,0,0,14.0,13.0,12.0,10.0,8,0,3,19,6
2191,3.1599999999999993,21,160200,4,1.0,19,0.19,0.0,1,0,0,0,0,22.0,21.0,22.0,26.0,29,19,10,14,12
2192,3.2399999999999993,19,160276,4,1.0,25,0.25,0.6666666666666666,1,0,0,0,0,23.0,27.0,20.0,20.0,31,9,21,10,5
2193,3.7199999999999998,7,160304,4,1.0,23,0.23,3.6666666666666665,1,0,0,0,0,10.0,14.0,13.0,15.0,1,10,1,12,4
2194,3.6399999999999997,9,160340,4,1.0,25,0.25,7.166666666666667,1,0,0,0,0,16.0,13.0,12.0,12.0,15,1,3,11,6
2195,3.3199999999999994,17,160408,4,1.0,21,0.21,0.0,1,0,0,0,0,25.0,24.0,21.0,27.0,14,19,3,25,7
2196,3.5199999999999996,12,160456,4,1.0,27,0.27,1.5,1,0,0,0,0,18.0,15.0,20.0,20.0,5,13,1,20,9
2197,3.2399999999999993,19,160532,4,1.0,45,0.45,1.6666666666666667,1,0,0,0,0,25.0,17.0,32.0,23.0,31,16,3,17,9
2198,3.3599999999999994,16,160596,4,1.0,31,0.31,0.0,1,0,0,0,0,16.0,17.0,17.0,20.0,4,24,19,0,17
2199,3.079999999999999,23,160688,4,1.0,37,0.37,0.5,1,0,0,0,0,30.0,30.0,33.0,30.0,9,31,29,9,14
2200,3.5199999999999996,12,160736,4,1.0,31,0.31,2.8333333333333335,1,0,0,0,0,14.0,15.0,21.0,14.0,9,3,2,29,5
2201,3.3199999999999994,17,160804,4,1.0,27,0.27,0.0,1,0,0,0,0,7.0,26.0,23.0,27.0,2,21,3,25,17
2202,3.3199999999999994,17,160872,4,1.0,39,0.39,1.5,1,0,0,0,0,9.0,29.0,20.0,17.0,1,25,19,5,18
2203,3.4799999999999995,13,160924,4,1.0,23,0.23,5.0,1,0,0,0,0,15.0,19.0,17.0,20.0,4,9,7,16,16
2204,3.5199999999999996,12,160972,4,1.0,32,0.32,2.0,1,0,0,0,0,16.0,17.0,14.0,17.0,2,18,21,2,5
2205,3.7199999999999998,7,161000,4,1.0,14,0.14,4.666666666666667,1,0,0,0,0,16.0,12.0,11.0,13.0,1,11,1,6,9
2206,3.3199999999999994,17,161068,4,1.0,25,0.25,1.0,1,0,0,0,0,23.0,14.0,18.0,17.0,15,12,23,7,11
2207,3.2799999999999994,18,161140,4,1.0,29,0.29,0.5,1,0,0,0,0,22.0,26.0,20.0,15.0,20,3,14,27,8
2208,3.5999999999999996,10,161180,4,1.0,27,0.27,3.0,1,0,0,0,0,18.0,8.0,9.0,14.0,4,11,8,12,5
2209,3.5599999999999996,11,161224,4,1.0,30,0.3,0.5,1,0,0,0,0,16.0,18.0,15.0,18.0,8,4,0,27,5
2210,3.3999999999999995,15,161284,4,1.0,33,0.33,1.0,1,0,0,0,0,25.0,17.0,18.0,11.0,20,1,14,9,16
2211,3.5199999999999996,12,161332,4,1.0,22,0.22,2.5,1,0,0,0,0,15.0,12.0,17.0,13.0,3,20,14,5,6
